### Enriched GO terms for convergently expressed genes in whole body samples
# GO.ID = GO term ID
# Term = GO term description
# GSEA = Gene set enrichment analysis p-value 
GO.ID	Term	GSEA
GO:0007390	germ-band shortening	0.7487
GO:0007268	chemical synaptic transmission	0.74882
GO:0099536	synaptic signaling	0.74882
GO:0099537	trans-synaptic signaling	0.74882
GO:0098916	anterograde trans-synaptic signaling	0.74882
GO:0050908	detection of light stimulus involved in visual perception	0.7491
GO:0022607	cellular component assembly	0.74911
GO:0050805	negative regulation of synaptic transmission	0.7492
GO:1901800	positive regulation of proteasomal protein catabolic process	0.75007
GO:0000724	double-strand break repair via homologous recombination	0.7502
GO:0000725	recombinational repair	0.7502
GO:0032103	positive regulation of response to external stimulus	0.75068
GO:0007294	germarium-derived oocyte fate determination	0.75101
GO:0046622	positive regulation of organ growth	0.75104
GO:0046189	phenol-containing compound biosynthetic process	0.75105
GO:0016054	organic acid catabolic process	0.75106
GO:0046395	carboxylic acid catabolic process	0.75106
GO:1900074	negative regulation of neuromuscular synaptic transmission	0.75196
GO:0043547	positive regulation of GTPase activity	0.75201
GO:0006417	regulation of translation	0.75253
GO:1905881	positive regulation of oogenesis	0.75262
GO:2000243	positive regulation of reproductive process	0.75262
GO:0016584	nucleosome positioning	0.75318
GO:0042327	positive regulation of phosphorylation	0.75394
GO:0034220	ion transmembrane transport	0.75406
GO:0030041	actin filament polymerization	0.75457
GO:0045879	negative regulation of smoothened signaling pathway	0.75467
GO:0010564	regulation of cell cycle process	0.75475
GO:0045931	positive regulation of mitotic cell cycle	0.7561
GO:0046496	nicotinamide nucleotide metabolic process	0.75617
GO:0019362	pyridine nucleotide metabolic process	0.75617
GO:0042221	response to chemical	0.7571
GO:0045995	regulation of embryonic development	0.75714
GO:0051028	mRNA transport	0.75754
GO:0008101	decapentaplegic signaling pathway	0.7587
GO:0018023	peptidyl-lysine trimethylation	0.75877
GO:0031062	positive regulation of histone methylation	0.75877
GO:0051570	regulation of histone H3-K9 methylation	0.75877
GO:0000338	protein deneddylation	0.7589
GO:0051101	regulation of DNA binding	0.75935
GO:0035626	juvenile hormone mediated signaling pathway	0.75954
GO:0031145	anaphase-promoting complex-dependent catabolic process	0.76007
GO:0048522	positive regulation of cellular process	0.76058
GO:0000245	spliceosomal complex assembly	0.76058
GO:0007414	axonal defasciculation	0.76113
GO:0033043	regulation of organelle organization	0.76164
GO:0051128	regulation of cellular component organization	0.76197
GO:0043436	oxoacid metabolic process	0.76198
GO:0006082	organic acid metabolic process	0.76198
GO:0045815	positive regulation of gene expression; epigenetic	0.76219
GO:0022416	chaeta development	0.76234
GO:0016332	establishment or maintenance of polarity of embryonic epithelium	0.76406
GO:0060967	negative regulation of gene silencing by RNA	0.76408
GO:0006457	protein folding	0.76459
GO:0032270	positive regulation of cellular protein metabolic process	0.76467
GO:0007289	spermatid nucleus differentiation	0.76468
GO:2001251	negative regulation of chromosome organization	0.76522
GO:0035196	production of miRNAs involved in gene silencing by miRNA	0.76536
GO:0031058	positive regulation of histone modification	0.76574
GO:0071897	DNA biosynthetic process	0.76587
GO:0010467	gene expression	0.76641
GO:0043696	dedifferentiation	0.76646
GO:0043697	cell dedifferentiation	0.76646
GO:0009620	response to fungus	0.76703
GO:0009593	detection of chemical stimulus	0.76719
GO:0007601	visual perception	0.76755
GO:0007157	heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules	0.76763
GO:0009725	response to hormone	0.76776
GO:1903507	negative regulation of nucleic acid-templated transcription	0.76799
GO:0045892	negative regulation of transcription; DNA-templated	0.76799
GO:1902679	negative regulation of RNA biosynthetic process	0.76799
GO:0060249	anatomical structure homeostasis	0.76812
GO:0050821	protein stabilization	0.7685
GO:0046890	regulation of lipid biosynthetic process	0.76866
GO:0042127	regulation of cell proliferation	0.76931
GO:2001252	positive regulation of chromosome organization	0.76944
GO:0030720	oocyte localization involved in germarium-derived egg chamber formation	0.76947
GO:0009059	macromolecule biosynthetic process	0.7704
GO:0007539	primary sex determination; soma	0.77044
GO:0000077	DNA damage checkpoint	0.77077
GO:0031570	DNA integrity checkpoint	0.77077
GO:0001522	pseudouridine synthesis	0.77084
GO:0006879	cellular iron ion homeostasis	0.77096
GO:0072347	response to anesthetic	0.77136
GO:0007611	learning or memory	0.77148
GO:0050890	cognition	0.77148
GO:0032870	cellular response to hormone stimulus	0.77176
GO:0008298	intracellular mRNA localization	0.77198
GO:0048070	regulation of developmental pigmentation	0.77252
GO:0003012	muscle system process	0.77259
GO:0045184	establishment of protein localization	0.77281
GO:0051247	positive regulation of protein metabolic process	0.77283
GO:0048066	developmental pigmentation	0.77336
GO:0019915	lipid storage	0.77364
GO:0042176	regulation of protein catabolic process	0.77364
GO:0007275	multicellular organism development	0.77375
GO:0006733	oxidoreduction coenzyme metabolic process	0.77424
GO:0072524	pyridine-containing compound metabolic process	0.77424
GO:0007051	spindle organization	0.77475
GO:0009260	ribonucleotide biosynthetic process	0.77579
GO:0046390	ribose phosphate biosynthetic process	0.77579
GO:0031124	mRNA 3'-end processing	0.77598
GO:0071822	protein complex subunit organization	0.77625
GO:0009712	catechol-containing compound metabolic process	0.77706
GO:0006584	catecholamine metabolic process	0.77706
GO:1903532	positive regulation of secretion by cell	0.77753
GO:0009303	rRNA transcription	0.77774
GO:0042790	transcription of nuclear large rRNA transcript from RNA polymerase I promoter	0.77774
GO:0098781	ncRNA transcription	0.77774
GO:1901836	regulation of transcription of nuclear large rRNA transcript from RNA polymerase I promoter	0.77774
GO:1901838	positive regulation of transcription of nuclear large rRNA transcript from RNA polymerase I promoter	0.77774
GO:0030537	larval behavior	0.77778
GO:0018991	oviposition	0.77824
GO:0009628	response to abiotic stimulus	0.77841
GO:0061057	peptidoglycan recognition protein signaling pathway	0.77996
GO:0006260	DNA replication	0.78054
GO:0035282	segmentation	0.78074
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	0.7814
GO:0034728	nucleosome organization	0.78142
GO:0010038	response to metal ion	0.7818
GO:0031099	regeneration	0.78191
GO:0019722	calcium-mediated signaling	0.78212
GO:0007076	mitotic chromosome condensation	0.78226
GO:0042675	compound eye cone cell differentiation	0.78285
GO:0031323	regulation of cellular metabolic process	0.78332
GO:0007280	pole cell migration	0.78382
GO:0035074	pupation	0.78382
GO:0006081	cellular aldehyde metabolic process	0.78405
GO:0040019	positive regulation of embryonic development	0.78406
GO:0060074	synapse maturation	0.78406
GO:0033048	negative regulation of mitotic sister chromatid segregation	0.78456
GO:0045841	negative regulation of mitotic metaphase/anaphase transition	0.78456
GO:1902100	negative regulation of metaphase/anaphase transition of cell cycle	0.78456
GO:1905819	negative regulation of chromosome separation	0.78456
GO:2000816	negative regulation of mitotic sister chromatid separation	0.78456
GO:0009967	positive regulation of signal transduction	0.78476
GO:0009566	fertilization	0.78543
GO:0050896	response to stimulus	0.7859
GO:0034645	cellular macromolecule biosynthetic process	0.786
GO:0006140	regulation of nucleotide metabolic process	0.78649
GO:1900542	regulation of purine nucleotide metabolic process	0.78649
GO:0000578	embryonic axis specification	0.78649
GO:0008589	regulation of smoothened signaling pathway	0.78734
GO:0022411	cellular component disassembly	0.78742
GO:0016545	male courtship behavior; veined wing vibration	0.78826
GO:0036093	germ cell proliferation	0.78871
GO:0009798	axis specification	0.78875
GO:0060255	regulation of macromolecule metabolic process	0.78917
GO:0048707	instar larval or pupal morphogenesis	0.79007
GO:0000412	histone peptidyl-prolyl isomerization	0.79066
GO:0031036	myosin II filament assembly	0.79066
GO:0035190	syncytial nuclear migration	0.79066
GO:0009886	post-embryonic animal morphogenesis	0.79093
GO:0008358	maternal determination of anterior/posterior axis; embryo	0.79146
GO:0007314	oocyte anterior/posterior axis specification	0.79146
GO:0071826	ribonucleoprotein complex subunit organization	0.79156
GO:0044281	small molecule metabolic process	0.79159
GO:0030859	polarized epithelial cell differentiation	0.79182
GO:0045198	establishment of epithelial cell apical/basal polarity	0.79182
GO:0035330	regulation of hippo signaling	0.79189
GO:0044270	cellular nitrogen compound catabolic process	0.79384
GO:0000075	cell cycle checkpoint	0.79392
GO:0060562	epithelial tube morphogenesis	0.79454
GO:0007127	meiosis I	0.79457
GO:1903052	positive regulation of proteolysis involved in cellular protein catabolic process	0.7947
GO:0019725	cellular homeostasis	0.79485
GO:0007484	imaginal disc-derived genitalia development	0.79522
GO:0046533	negative regulation of photoreceptor cell differentiation	0.79549
GO:0048867	stem cell fate determination	0.79549
GO:0043470	regulation of carbohydrate catabolic process	0.79549
GO:0045572	positive regulation of imaginal disc growth	0.79552
GO:0035158	regulation of tube diameter; open tracheal system	0.7957
GO:0051051	negative regulation of transport	0.79586
GO:0048067	cuticle pigmentation	0.79612
GO:0060969	negative regulation of gene silencing	0.79623
GO:0031060	regulation of histone methylation	0.79644
GO:0006997	nucleus organization	0.79669
GO:0007412	axon target recognition	0.79695
GO:0007625	grooming behavior	0.79695
GO:0035160	maintenance of epithelial integrity; open tracheal system	0.79786
GO:0031034	myosin filament assembly	0.79811
GO:0034587	piRNA metabolic process	0.79835
GO:0034331	cell junction maintenance	0.79859
GO:0006909	phagocytosis	0.79863
GO:0007350	blastoderm segmentation	0.79879
GO:0031935	regulation of chromatin silencing	0.79879
GO:0043254	regulation of protein complex assembly	0.79883
GO:0051961	negative regulation of nervous system development	0.79885
GO:0030810	positive regulation of nucleotide biosynthetic process	0.79936
GO:1900373	positive regulation of purine nucleotide biosynthetic process	0.79936
GO:0046112	nucleobase biosynthetic process	0.79946
GO:0016486	peptide hormone processing	0.79952
GO:0006325	chromatin organization	0.79982
GO:1904894	positive regulation of STAT cascade	0.7999
GO:0046427	positive regulation of JAK-STAT cascade	0.7999
GO:0071495	cellular response to endogenous stimulus	0.80085
GO:0051090	regulation of sequence-specific DNA binding transcription factor activity	0.80087
GO:0012501	programmed cell death	0.80114
GO:0031102	neuron projection regeneration	0.80142
GO:0031103	axon regeneration	0.80142
GO:0006163	purine nucleotide metabolic process	0.80151
GO:0006458	'de novo' protein folding	0.8021
GO:0006399	tRNA metabolic process	0.80231
GO:0046889	positive regulation of lipid biosynthetic process	0.80318
GO:0071166	ribonucleoprotein complex localization	0.80366
GO:0071824	protein-DNA complex subunit organization	0.80378
GO:0032787	monocarboxylic acid metabolic process	0.80379
GO:0046686	response to cadmium ion	0.804
GO:0043628	ncRNA 3'-end processing	0.80414
GO:0000278	mitotic cell cycle	0.80446
GO:0006378	mRNA polyadenylation	0.80494
GO:0043631	RNA polyadenylation	0.80494
GO:0065003	macromolecular complex assembly	0.8059
GO:0048679	regulation of axon regeneration	0.80604
GO:0070570	regulation of neuron projection regeneration	0.80604
GO:0031327	negative regulation of cellular biosynthetic process	0.80641
GO:0009890	negative regulation of biosynthetic process	0.80641
GO:0000041	transition metal ion transport	0.80641
GO:0007541	sex determination; primary response to X:A ratio	0.80675
GO:0006357	regulation of transcription from RNA polymerase II promoter	0.80703
GO:0009141	nucleoside triphosphate metabolic process	0.80749
GO:0010468	regulation of gene expression	0.80813
GO:0070925	organelle assembly	0.80852
GO:0007632	visual behavior	0.80895
GO:0032844	regulation of homeostatic process	0.80899
GO:0001676	long-chain fatty acid metabolic process	0.80906
GO:0006818	hydrogen transport	0.80914
GO:0015992	proton transport	0.80914
GO:0046488	phosphatidylinositol metabolic process	0.80914
GO:0090257	regulation of muscle system process	0.80984
GO:0010821	regulation of mitochondrion organization	0.80986
GO:0006405	RNA export from nucleus	0.81003
GO:0006406	mRNA export from nucleus	0.81016
GO:0071427	mRNA-containing ribonucleoprotein complex export from nucleus	0.81016
GO:0051091	positive regulation of sequence-specific DNA binding transcription factor activity	0.81035
GO:0002440	production of molecular mediator of immune response	0.81089
GO:0002775	antimicrobial peptide production	0.81089
GO:0061844	antimicrobial humoral immune response mediated by antimicrobial peptide	0.81089
GO:0022008	neurogenesis	0.81151
GO:0009150	purine ribonucleotide metabolic process	0.81178
GO:0006396	RNA processing	0.81181
GO:1903825	organic acid transmembrane transport	0.81318
GO:1905039	carboxylic acid transmembrane transport	0.81318
GO:0032259	methylation	0.81325
GO:0006812	cation transport	0.81361
GO:0036294	cellular response to decreased oxygen levels	0.81382
GO:0071453	cellular response to oxygen levels	0.81382
GO:0071456	cellular response to hypoxia	0.81382
GO:0016336	establishment or maintenance of polarity of larval imaginal disc epithelium	0.81409
GO:0006914	autophagy	0.81425
GO:0007338	single fertilization	0.81458
GO:0045732	positive regulation of protein catabolic process	0.8156
GO:0051048	negative regulation of secretion	0.8164
GO:0071426	ribonucleoprotein complex export from nucleus	0.81644
GO:0008285	negative regulation of cell proliferation	0.81673
GO:0003013	circulatory system process	0.81749
GO:0003015	heart process	0.81749
GO:0008362	chitin-based embryonic cuticle biosynthetic process	0.81764
GO:0050953	sensory perception of light stimulus	0.81806
GO:0072329	monocarboxylic acid catabolic process	0.81828
GO:0009199	ribonucleoside triphosphate metabolic process	0.81828
GO:0007093	mitotic cell cycle checkpoint	0.81844
GO:0033044	regulation of chromosome organization	0.81848
GO:0065008	regulation of biological quality	0.81865
GO:1901216	positive regulation of neuron death	0.8188
GO:0006401	RNA catabolic process	0.81992
GO:0016925	protein sumoylation	0.81994
GO:0051092	positive regulation of NF-kappaB transcription factor activity	0.81994
GO:0016567	protein ubiquitination	0.82006
GO:0044710	single-organism metabolic process	0.8201
GO:0008286	insulin receptor signaling pathway	0.82119
GO:0018193	peptidyl-amino acid modification	0.82154
GO:1901652	response to peptide	0.82224
GO:0043434	response to peptide hormone	0.82224
GO:1902914	regulation of protein polyubiquitination	0.82334
GO:1902916	positive regulation of protein polyubiquitination	0.82334
GO:1901657	glycosyl compound metabolic process	0.82348
GO:0031936	negative regulation of chromatin silencing	0.82381
GO:0071711	basement membrane organization	0.82397
GO:0050804	modulation of synaptic transmission	0.8241
GO:0033627	cell adhesion mediated by integrin	0.82462
GO:0006939	smooth muscle contraction	0.82506
GO:0032447	protein urmylation	0.82552
GO:0043623	cellular protein complex assembly	0.82604
GO:0071375	cellular response to peptide hormone stimulus	0.82644
GO:0032868	response to insulin	0.82644
GO:1901653	cellular response to peptide	0.82644
GO:0003401	axis elongation	0.82656
GO:0045727	positive regulation of translation	0.827
GO:0018393	internal peptidyl-lysine acetylation	0.82722
GO:0018394	peptidyl-lysine acetylation	0.82722
GO:0006473	protein acetylation	0.82722
GO:0006475	internal protein amino acid acetylation	0.82722
GO:0043543	protein acylation	0.82722
GO:0070271	protein complex biogenesis	0.82744
GO:0050768	negative regulation of neurogenesis	0.82774
GO:0040029	regulation of gene expression; epigenetic	0.82777
GO:0019637	organophosphate metabolic process	0.82805
GO:0000963	mitochondrial RNA processing	0.8287
GO:0009144	purine nucleoside triphosphate metabolic process	0.82898
GO:0009205	purine ribonucleoside triphosphate metabolic process	0.82898
GO:0070828	heterochromatin organization	0.83006
GO:0032869	cellular response to insulin stimulus	0.83066
GO:0016071	mRNA metabolic process	0.83075
GO:0006356	regulation of transcription from RNA polymerase I promoter	0.83093
GO:0045943	positive regulation of transcription from RNA polymerase I promoter	0.83093
GO:0016573	histone acetylation	0.83177
GO:0070727	cellular macromolecule localization	0.83188
GO:0007184	SMAD protein import into nucleus	0.83218
GO:1901615	organic hydroxy compound metabolic process	0.83232
GO:0006461	protein complex assembly	0.83239
GO:1901135	carbohydrate derivative metabolic process	0.83247
GO:0043524	negative regulation of neuron apoptotic process	0.83318
GO:0030203	glycosaminoglycan metabolic process	0.83325
GO:0046627	negative regulation of insulin receptor signaling pathway	0.83371
GO:1900077	negative regulation of cellular response to insulin stimulus	0.83371
GO:0008592	regulation of Toll signaling pathway	0.834
GO:0032446	protein modification by small protein conjugation	0.83433
GO:0016241	regulation of macroautophagy	0.83436
GO:0034655	nucleobase-containing compound catabolic process	0.83516
GO:1903578	regulation of ATP metabolic process	0.83619
GO:0007218	neuropeptide signaling pathway	0.83636
GO:0046907	intracellular transport	0.83648
GO:1901575	organic substance catabolic process	0.8369
GO:0008283	cell proliferation	0.83751
GO:1901362	organic cyclic compound biosynthetic process	0.83761
GO:0009127	purine nucleoside monophosphate biosynthetic process	0.83765
GO:0009168	purine ribonucleoside monophosphate biosynthetic process	0.83765
GO:0009066	aspartate family amino acid metabolic process	0.83782
GO:0042594	response to starvation	0.83825
GO:0017004	cytochrome complex assembly	0.83842
GO:0045981	positive regulation of nucleotide metabolic process	0.83842
GO:1900544	positive regulation of purine nucleotide metabolic process	0.83842
GO:0042391	regulation of membrane potential	0.83883
GO:0072499	photoreceptor cell axon guidance	0.83924
GO:0046034	ATP metabolic process	0.83958
GO:1902275	regulation of chromatin organization	0.83964
GO:0009636	response to toxic substance	0.83982
GO:0010035	response to inorganic substance	0.84092
GO:0071407	cellular response to organic cyclic compound	0.84111
GO:0071310	cellular response to organic substance	0.84119
GO:0010977	negative regulation of neuron projection development	0.8413
GO:1903828	negative regulation of cellular protein localization	0.84135
GO:0043410	positive regulation of MAPK cascade	0.84316
GO:0043966	histone H3 acetylation	0.84361
GO:0090175	regulation of establishment of planar polarity	0.84369
GO:0031050	dsRNA fragmentation	0.84378
GO:0043331	response to dsRNA	0.84378
GO:0070918	production of small RNA involved in gene silencing by RNA	0.84378
GO:0071359	cellular response to dsRNA	0.84378
GO:0048079	regulation of cuticle pigmentation	0.84397
GO:0007028	cytoplasm organization	0.84407
GO:0008015	blood circulation	0.84409
GO:0060047	heart contraction	0.84409
GO:0035218	leg disc development	0.84455
GO:1901701	cellular response to oxygen-containing compound	0.84464
GO:0046626	regulation of insulin receptor signaling pathway	0.84476
GO:1900076	regulation of cellular response to insulin stimulus	0.84476
GO:0042308	negative regulation of protein import into nucleus	0.84515
GO:1900181	negative regulation of protein localization to nucleus	0.84515
GO:1904590	negative regulation of protein import	0.84515
GO:0014074	response to purine-containing compound	0.84554
GO:0031000	response to caffeine	0.84554
GO:0046680	response to DDT	0.84554
GO:0008407	chaeta morphogenesis	0.84558
GO:0098813	nuclear chromosome segregation	0.8456
GO:0035007	regulation of melanization defense response	0.84588
GO:0043455	regulation of secondary metabolic process	0.84588
GO:0006753	nucleoside phosphate metabolic process	0.84739
GO:0055086	nucleobase-containing small molecule metabolic process	0.84751
GO:0031937	positive regulation of chromatin silencing	0.84757
GO:0007315	pole plasm assembly	0.84955
GO:1902850	microtubule cytoskeleton organization involved in mitosis	0.84972
GO:0044707	single-multicellular organism process	0.84974
GO:0046700	heterocycle catabolic process	0.84987
GO:0010608	posttranscriptional regulation of gene expression	0.85003
GO:0015931	nucleobase-containing compound transport	0.8503
GO:0051236	establishment of RNA localization	0.8503
GO:0010558	negative regulation of macromolecule biosynthetic process	0.85083
GO:2000113	negative regulation of cellular macromolecule biosynthetic process	0.85083
GO:0016070	RNA metabolic process	0.85105
GO:0051172	negative regulation of nitrogen compound metabolic process	0.85165
GO:0007446	imaginal disc growth	0.85177
GO:0006289	nucleotide-excision repair	0.85207
GO:0034389	lipid particle organization	0.85223
GO:0006451	translational readthrough	0.8525
GO:0019058	viral life cycle	0.85258
GO:0006950	response to stress	0.85301
GO:0051304	chromosome separation	0.8534
GO:0035112	genitalia morphogenesis	0.85362
GO:0044262	cellular carbohydrate metabolic process	0.85363
GO:0045842	positive regulation of mitotic metaphase/anaphase transition	0.85401
GO:0051984	positive regulation of chromosome segregation	0.85401
GO:1901970	positive regulation of mitotic sister chromatid separation	0.85401
GO:1902101	positive regulation of metaphase/anaphase transition of cell cycle	0.85401
GO:1905820	positive regulation of chromosome separation	0.85401
GO:0060966	regulation of gene silencing by RNA	0.85472
GO:0045456	ecdysteroid biosynthetic process	0.85512
GO:0003333	amino acid transmembrane transport	0.85545
GO:0050657	nucleic acid transport	0.85568
GO:0050658	RNA transport	0.85568
GO:0007067	mitotic nuclear division	0.85577
GO:0009062	fatty acid catabolic process	0.85652
GO:0010528	regulation of transposition	0.85658
GO:0010529	negative regulation of transposition	0.85658
GO:0032196	transposition	0.85658
GO:0034660	ncRNA metabolic process	0.85772
GO:0044723	single-organism carbohydrate metabolic process	0.85781
GO:0009116	nucleoside metabolic process	0.85799
GO:0045787	positive regulation of cell cycle	0.85842
GO:0035039	male pronucleus assembly	0.85863
GO:0035041	sperm chromatin decondensation	0.85863
GO:0008104	protein localization	0.85897
GO:0040003	chitin-based cuticle development	0.85913
GO:0002183	cytoplasmic translational initiation	0.86001
GO:0002700	regulation of production of molecular mediator of immune response	0.86044
GO:0002784	regulation of antimicrobial peptide production	0.86044
GO:0007141	male meiosis I	0.86111
GO:0060438	trachea development	0.86128
GO:0045297	post-mating behavior	0.86188
GO:0009117	nucleotide metabolic process	0.86246
GO:0009119	ribonucleoside metabolic process	0.86267
GO:0033119	negative regulation of RNA splicing	0.86269
GO:0008535	respiratory chain complex IV assembly	0.86346
GO:0010257	NADH dehydrogenase complex assembly	0.86346
GO:0032981	mitochondrial respiratory chain complex I assembly	0.86346
GO:0097031	mitochondrial respiratory chain complex I biogenesis	0.86346
GO:0009267	cellular response to starvation	0.86351
GO:0051224	negative regulation of protein transport	0.86404
GO:1904950	negative regulation of establishment of protein localization	0.86404
GO:0007525	somatic muscle development	0.86409
GO:2000045	regulation of G1/S transition of mitotic cell cycle	0.86444
GO:1902806	regulation of cell cycle G1/S phase transition	0.86444
GO:0035011	melanotic encapsulation of foreign target	0.86466
GO:0007309	oocyte axis specification	0.86496
GO:0009266	response to temperature stimulus	0.86566
GO:1903311	regulation of mRNA metabolic process	0.86594
GO:0048584	positive regulation of response to stimulus	0.86616
GO:0010506	regulation of autophagy	0.86651
GO:0008284	positive regulation of cell proliferation	0.8666
GO:0010033	response to organic substance	0.86761
GO:0010669	epithelial structure maintenance	0.86799
GO:0033045	regulation of sister chromatid segregation	0.86817
GO:0051983	regulation of chromosome segregation	0.86817
GO:0006026	aminoglycan catabolic process	0.86837
GO:0002684	positive regulation of immune system process	0.86927
GO:0035296	regulation of tube diameter	0.87021
GO:0018958	phenol-containing compound metabolic process	0.87032
GO:0008016	regulation of heart contraction	0.87149
GO:1903522	regulation of blood circulation	0.87149
GO:0043523	regulation of neuron apoptotic process	0.87172
GO:0051402	neuron apoptotic process	0.87172
GO:0001514	selenocysteine incorporation	0.87221
GO:1901990	regulation of mitotic cell cycle phase transition	0.87243
GO:1901987	regulation of cell cycle phase transition	0.87243
GO:0050848	regulation of calcium-mediated signaling	0.87258
GO:0046716	muscle cell cellular homeostasis	0.87363
GO:0030258	lipid modification	0.87375
GO:0090306	spindle assembly involved in meiosis	0.874
GO:0046683	response to organophosphorus	0.87421
GO:0042335	cuticle development	0.87439
GO:0007052	mitotic spindle organization	0.87459
GO:0006739	NADP metabolic process	0.87502
GO:0051156	glucose 6-phosphate metabolic process	0.87502
GO:0034654	nucleobase-containing compound biosynthetic process	0.87562
GO:0005978	glycogen biosynthetic process	0.87588
GO:0009250	glucan biosynthetic process	0.87588
GO:0030708	germarium-derived female germ-line cyst encapsulation	0.87588
GO:0048139	female germ-line cyst encapsulation	0.87588
GO:0051169	nuclear transport	0.87643
GO:0006913	nucleocytoplasmic transport	0.87643
GO:0006937	regulation of muscle contraction	0.87664
GO:0046578	regulation of Ras protein signal transduction	0.87694
GO:0051056	regulation of small GTPase mediated signal transduction	0.87694
GO:0070997	neuron death	0.87699
GO:1901214	regulation of neuron death	0.87699
GO:0042438	melanin biosynthetic process	0.87744
GO:1901361	organic cyclic compound catabolic process	0.87772
GO:0031647	regulation of protein stability	0.87774
GO:0007091	metaphase/anaphase transition of mitotic cell cycle	0.87814
GO:0010965	regulation of mitotic sister chromatid separation	0.87814
GO:0033047	regulation of mitotic sister chromatid segregation	0.87814
GO:0044784	metaphase/anaphase transition of cell cycle	0.87814
GO:0051306	mitotic sister chromatid separation	0.87814
GO:1905818	regulation of chromosome separation	0.87814
GO:0044770	cell cycle phase transition	0.87839
GO:0007478	leg disc morphogenesis	0.87859
GO:0007480	imaginal disc-derived leg morphogenesis	0.87859
GO:0060033	anatomical structure regression	0.87915
GO:0000422	mitophagy	0.87924
GO:0061726	mitochondrion disassembly	0.87924
GO:0007552	metamorphosis	0.87927
GO:0009167	purine ribonucleoside monophosphate metabolic process	0.8807
GO:0009126	purine nucleoside monophosphate metabolic process	0.8807
GO:0048081	positive regulation of cuticle pigmentation	0.88162
GO:0048087	positive regulation of developmental pigmentation	0.88162
GO:0072661	protein targeting to plasma membrane	0.88162
GO:0008542	visual learning	0.88249
GO:0043484	regulation of RNA splicing	0.88284
GO:0050684	regulation of mRNA processing	0.88284
GO:0065004	protein-DNA complex assembly	0.88331
GO:0044772	mitotic cell cycle phase transition	0.88347
GO:0015833	peptide transport	0.88378
GO:0007406	negative regulation of neuroblast proliferation	0.88392
GO:2000178	negative regulation of neural precursor cell proliferation	0.88392
GO:2000647	negative regulation of stem cell proliferation	0.88392
GO:0051252	regulation of RNA metabolic process	0.88393
GO:0007485	imaginal disc-derived male genitalia development	0.88447
GO:0006366	transcription from RNA polymerase II promoter	0.88509
GO:0042478	regulation of eye photoreceptor cell development	0.88517
GO:0045314	regulation of compound eye photoreceptor development	0.88517
GO:0044712	single-organism catabolic process	0.8861
GO:0032387	negative regulation of intracellular transport	0.88645
GO:0046823	negative regulation of nucleocytoplasmic transport	0.88645
GO:0050962	detection of light stimulus involved in sensory perception	0.88645
GO:0090317	negative regulation of intracellular protein transport	0.88645
GO:0042181	ketone biosynthetic process	0.88676
GO:0048024	regulation of mRNA splicing; via spliceosome	0.88702
GO:0015031	protein transport	0.88709
GO:0000819	sister chromatid segregation	0.88738
GO:0007059	chromosome segregation	0.88895
GO:0070374	positive regulation of ERK1 and ERK2 cascade	0.89018
GO:0032774	RNA biosynthetic process	0.89128
GO:0006351	transcription; DNA-templated	0.89128
GO:0097659	nucleic acid-templated transcription	0.89128
GO:0048808	male genitalia morphogenesis	0.89166
GO:0090598	male anatomical structure morphogenesis	0.89166
GO:0030539	male genitalia development	0.89166
GO:0018130	heterocycle biosynthetic process	0.89173
GO:0050778	positive regulation of immune response	0.89176
GO:0055114	oxidation-reduction process	0.89288
GO:0016540	protein autoprocessing	0.89312
GO:0030071	regulation of mitotic metaphase/anaphase transition	0.89327
GO:1902099	regulation of metaphase/anaphase transition of cell cycle	0.89327
GO:0043486	histone exchange	0.89331
GO:0048803	imaginal disc-derived male genitalia morphogenesis	0.89359
GO:0031325	positive regulation of cellular metabolic process	0.89364
GO:0010556	regulation of macromolecule biosynthetic process	0.89413
GO:2000112	regulation of cellular macromolecule biosynthetic process	0.89413
GO:0000380	alternative mRNA splicing; via spliceosome	0.89534
GO:0000381	regulation of alternative mRNA splicing; via spliceosome	0.89534
GO:0040040	thermosensory behavior	0.89549
GO:0040018	positive regulation of multicellular organism growth	0.89588
GO:1902533	positive regulation of intracellular signal transduction	0.89589
GO:0007542	primary sex determination; germ-line	0.89608
GO:0018992	germ-line sex determination	0.89608
GO:0019099	female germ-line sex determination	0.89608
GO:0072521	purine-containing compound metabolic process	0.89651
GO:0051276	chromosome organization	0.89661
GO:0009259	ribonucleotide metabolic process	0.89703
GO:0006811	ion transport	0.8971
GO:0019438	aromatic compound biosynthetic process	0.89767
GO:0007526	larval somatic muscle development	0.89795
GO:1902692	regulation of neuroblast proliferation	0.89856
GO:2000177	regulation of neural precursor cell proliferation	0.89856
GO:0009755	hormone-mediated signaling pathway	0.89883
GO:0051567	histone H3-K9 methylation	0.8991
GO:0006220	pyrimidine nucleotide metabolic process	0.89914
GO:0006221	pyrimidine nucleotide biosynthetic process	0.89914
GO:0021700	developmental maturation	0.89953
GO:0060250	germ-line stem-cell niche homeostasis	0.90014
GO:0007538	primary sex determination	0.90053
GO:0035126	post-embryonic genitalia morphogenesis	0.90102
GO:0006757	ATP generation from ADP	0.90102
GO:0048805	imaginal disc-derived genitalia morphogenesis	0.90102
GO:0006096	glycolytic process	0.90102
