### Enriched GO terms for convergently expressed genes in reproductive tract samples
# GO.ID = GO term ID
# Term = GO term description
# GSEA = Gene set enrichment analysis p-value 
GO.ID	Term	GSEA
GO:0045842	positive regulation of mitotic metaphase/anaphase transition	0.78078
GO:0051984	positive regulation of chromosome segregation	0.78078
GO:1901970	positive regulation of mitotic sister chromatid separation	0.78078
GO:1902101	positive regulation of metaphase/anaphase transition of cell cycle	0.78078
GO:1905820	positive regulation of chromosome separation	0.78078
GO:0032870	cellular response to hormone stimulus	0.78246
GO:0042255	ribosome assembly	0.78257
GO:0010715	regulation of extracellular matrix disassembly	0.78257
GO:0010716	negative regulation of extracellular matrix disassembly	0.78257
GO:1903054	negative regulation of extracellular matrix organization	0.78257
GO:0001764	neuron migration	0.78345
GO:0010458	exit from mitosis	0.78375
GO:0071166	ribonucleoprotein complex localization	0.78481
GO:0007362	terminal region determination	0.78676
GO:0042478	regulation of eye photoreceptor cell development	0.78687
GO:0045314	regulation of compound eye photoreceptor development	0.78687
GO:0008542	visual learning	0.78741
GO:0007346	regulation of mitotic cell cycle	0.78755
GO:0008362	chitin-based embryonic cuticle biosynthetic process	0.78861
GO:0006730	one-carbon metabolic process	0.78874
GO:0042278	purine nucleoside metabolic process	0.78874
GO:0046128	purine ribonucleoside metabolic process	0.78874
GO:0090175	regulation of establishment of planar polarity	0.78904
GO:0007412	axon target recognition	0.7901
GO:1903035	negative regulation of response to wounding	0.7906
GO:0006929	substrate-dependent cell migration	0.79075
GO:0006930	substrate-dependent cell migration; cell extension	0.79075
GO:0006030	chitin metabolic process	0.79122
GO:0007297	ovarian follicle cell migration	0.79148
GO:0006405	RNA export from nucleus	0.79172
GO:0072593	reactive oxygen species metabolic process	0.79221
GO:0044764	multi-organism cellular process	0.7925
GO:0016032	viral process	0.7925
GO:0007249	I-kappaB kinase/NF-kappaB signaling	0.7926
GO:0051224	negative regulation of protein transport	0.7926
GO:1904950	negative regulation of establishment of protein localization	0.7926
GO:1903008	organelle disassembly	0.79363
GO:0072347	response to anesthetic	0.79399
GO:0031329	regulation of cellular catabolic process	0.79468
GO:0043044	ATP-dependent chromatin remodeling	0.79472
GO:1901360	organic cyclic compound metabolic process	0.79498
GO:0042745	circadian sleep/wake cycle	0.79535
GO:0042749	regulation of circadian sleep/wake cycle	0.79535
GO:0006909	phagocytosis	0.79636
GO:0034329	cell junction assembly	0.79729
GO:0031398	positive regulation of protein ubiquitination	0.79748
GO:0007043	cell-cell junction assembly	0.79811
GO:0016540	protein autoprocessing	0.79813
GO:0043966	histone H3 acetylation	0.79837
GO:0018105	peptidyl-serine phosphorylation	0.79852
GO:0018209	peptidyl-serine modification	0.79852
GO:1901659	glycosyl compound biosynthetic process	0.79852
GO:0006364	rRNA processing	0.79853
GO:0046928	regulation of neurotransmitter secretion	0.79864
GO:0051588	regulation of neurotransmitter transport	0.79864
GO:0071426	ribonucleoprotein complex export from nucleus	0.79867
GO:0043604	amide biosynthetic process	0.79872
GO:0010631	epithelial cell migration	0.79978
GO:0090132	epithelium migration	0.79978
GO:0044238	primary metabolic process	0.80094
GO:0045017	glycerolipid biosynthetic process	0.80095
GO:0035214	eye-antennal disc development	0.80132
GO:0043413	macromolecule glycosylation	0.80153
GO:0070085	glycosylation	0.80153
GO:0006486	protein glycosylation	0.80153
GO:0035006	melanization defense response	0.80153
GO:0044712	single-organism catabolic process	0.8027
GO:0046534	positive regulation of photoreceptor cell differentiation	0.80295
GO:0034655	nucleobase-containing compound catabolic process	0.80319
GO:0009152	purine ribonucleotide biosynthetic process	0.8032
GO:0007626	locomotory behavior	0.80363
GO:0007542	primary sex determination; germ-line	0.80394
GO:0018992	germ-line sex determination	0.80394
GO:0019099	female germ-line sex determination	0.80394
GO:0006629	lipid metabolic process	0.80531
GO:0002764	immune response-regulating signaling pathway	0.80624
GO:0007088	regulation of mitotic nuclear division	0.80641
GO:0051783	regulation of nuclear division	0.80641
GO:0008063	Toll signaling pathway	0.80645
GO:0042063	gliogenesis	0.8066
GO:0007399	nervous system development	0.80697
GO:0072522	purine-containing compound biosynthetic process	0.80722
GO:0007275	multicellular organism development	0.80725
GO:0008090	retrograde axonal transport	0.80771
GO:0000959	mitochondrial RNA metabolic process	0.80785
GO:0071322	cellular response to carbohydrate stimulus	0.80883
GO:0003382	epithelial cell morphogenesis	0.8103
GO:0030950	establishment or maintenance of actin cytoskeleton polarity	0.81032
GO:1902407	assembly of actomyosin apparatus involved in mitotic cytokinesis	0.81032
GO:1902410	mitotic cytokinetic process	0.81032
GO:1903475	mitotic actomyosin contractile ring assembly	0.81032
GO:0007442	hindgut morphogenesis	0.81073
GO:0061525	hindgut development	0.81073
GO:0006732	coenzyme metabolic process	0.811
GO:0002190	cap-independent translational initiation	0.81109
GO:0002192	IRES-dependent translational initiation	0.81109
GO:0005979	regulation of glycogen biosynthetic process	0.81109
GO:0010962	regulation of glucan biosynthetic process	0.81109
GO:0016243	regulation of autophagosome size	0.81109
GO:0019081	viral translation	0.81109
GO:0032885	regulation of polysaccharide biosynthetic process	0.81109
GO:0035821	modification of morphology or physiology of other organism	0.81109
GO:0044788	modulation by host of viral process	0.81109
GO:0044794	positive regulation by host of viral process	0.81109
GO:0044827	modulation by host of viral genome replication	0.81109
GO:0044829	positive regulation by host of viral genome replication	0.81109
GO:0045070	positive regulation of viral genome replication	0.81109
GO:0045725	positive regulation of glycogen biosynthetic process	0.81109
GO:0051702	interaction with symbiont	0.81109
GO:0051817	modification of morphology or physiology of other organism involved in symbiotic interaction	0.81109
GO:0051851	modification by host of symbiont morphology or physiology	0.81109
GO:0075522	IRES-dependent viral translational initiation	0.81109
GO:0030703	eggshell formation	0.81146
GO:0045787	positive regulation of cell cycle	0.81172
GO:0034501	protein localization to kinetochore	0.8122
GO:0071459	protein localization to chromosome; centromeric region	0.8122
GO:0016125	sterol metabolic process	0.81229
GO:0014065	phosphatidylinositol 3-kinase signaling	0.81229
GO:1902652	secondary alcohol metabolic process	0.81229
GO:0048015	phosphatidylinositol-mediated signaling	0.81229
GO:0048017	inositol lipid-mediated signaling	0.81229
GO:0008205	ecdysone metabolic process	0.81229
GO:0007062	sister chromatid cohesion	0.81336
GO:0044248	cellular catabolic process	0.81363
GO:0051259	protein oligomerization	0.81395
GO:0071900	regulation of protein serine/threonine kinase activity	0.81439
GO:0030042	actin filament depolymerization	0.81623
GO:0006401	RNA catabolic process	0.81725
GO:0010212	response to ionizing radiation	0.81819
GO:0045116	protein neddylation	0.81883
GO:0012502	induction of programmed cell death	0.81943
GO:0035072	ecdysone-mediated induction of salivary gland cell autophagic cell death	0.81943
GO:0035078	induction of programmed cell death by ecdysone	0.81943
GO:0035081	induction of programmed cell death by hormones	0.81943
GO:0051338	regulation of transferase activity	0.81975
GO:0061057	peptidoglycan recognition protein signaling pathway	0.82013
GO:0010676	positive regulation of cellular carbohydrate metabolic process	0.82121
GO:0010907	positive regulation of glucose metabolic process	0.82121
GO:0032007	negative regulation of TOR signaling	0.82121
GO:0032387	negative regulation of intracellular transport	0.82121
GO:0032881	regulation of polysaccharide metabolic process	0.82121
GO:0045913	positive regulation of carbohydrate metabolic process	0.82121
GO:0046823	negative regulation of nucleocytoplasmic transport	0.82121
GO:0070873	regulation of glycogen metabolic process	0.82121
GO:0070875	positive regulation of glycogen metabolic process	0.82121
GO:0090317	negative regulation of intracellular protein transport	0.82121
GO:0042325	regulation of phosphorylation	0.82139
GO:0060026	convergent extension	0.82173
GO:0016310	phosphorylation	0.82241
GO:1901654	response to ketone	0.82282
GO:0071704	organic substance metabolic process	0.82356
GO:0007616	long-term memory	0.82367
GO:0000422	mitophagy	0.8241
GO:0061726	mitochondrion disassembly	0.8241
GO:0046847	filopodium assembly	0.82425
GO:0006725	cellular aromatic compound metabolic process	0.82437
GO:0008105	asymmetric protein localization	0.82546
GO:0031396	regulation of protein ubiquitination	0.82609
GO:0030473	nuclear migration along microtubule	0.82642
GO:0009617	response to bacterium	0.82771
GO:0007526	larval somatic muscle development	0.82802
GO:0009100	glycoprotein metabolic process	0.82836
GO:0009119	ribonucleoside metabolic process	0.82915
GO:0030041	actin filament polymerization	0.82923
GO:0030001	metal ion transport	0.82936
GO:0019991	septate junction assembly	0.83022
GO:0071324	cellular response to disaccharide stimulus	0.83063
GO:0071329	cellular response to sucrose stimulus	0.83063
GO:0045732	positive regulation of protein catabolic process	0.83082
GO:0022603	regulation of anatomical structure morphogenesis	0.83089
GO:0009755	hormone-mediated signaling pathway	0.83114
GO:0048520	positive regulation of behavior	0.83213
GO:0042308	negative regulation of protein import into nucleus	0.83213
GO:1900181	negative regulation of protein localization to nucleus	0.83213
GO:1904590	negative regulation of protein import	0.83213
GO:0031400	negative regulation of protein modification process	0.83236
GO:1901991	negative regulation of mitotic cell cycle phase transition	0.83501
GO:1901988	negative regulation of cell cycle phase transition	0.83501
GO:0033993	response to lipid	0.83519
GO:0035075	response to ecdysone	0.83519
GO:0036314	response to sterol	0.83519
GO:0048731	system development	0.8366
GO:0031122	cytoplasmic microtubule organization	0.8371
GO:0010454	negative regulation of cell fate commitment	0.83726
GO:1902667	regulation of axon guidance	0.83726
GO:0051299	centrosome separation	0.83768
GO:0017085	response to insecticide	0.83802
GO:0031145	anaphase-promoting complex-dependent catabolic process	0.83847
GO:0070925	organelle assembly	0.83934
GO:0030510	regulation of BMP signaling pathway	0.84023
GO:0043549	regulation of kinase activity	0.84061
GO:0035626	juvenile hormone mediated signaling pathway	0.84136
GO:0008016	regulation of heart contraction	0.84137
GO:1903522	regulation of blood circulation	0.84137
GO:0006913	nucleocytoplasmic transport	0.8415
GO:0051169	nuclear transport	0.8415
GO:0007417	central nervous system development	0.84206
GO:0001932	regulation of protein phosphorylation	0.84253
GO:0022613	ribonucleoprotein complex biogenesis	0.84322
GO:0010243	response to organonitrogen compound	0.84331
GO:0043467	regulation of generation of precursor metabolites and energy	0.84373
GO:0042684	cardioblast cell fate commitment	0.84383
GO:0060911	cardiac cell fate commitment	0.84383
GO:0035195	gene silencing by miRNA	0.84433
GO:0006261	DNA-dependent DNA replication	0.84485
GO:0008344	adult locomotory behavior	0.84529
GO:0045751	negative regulation of Toll signaling pathway	0.84533
GO:0098728	germline stem cell asymmetric division	0.84541
GO:0048132	female germ-line stem cell asymmetric division	0.84541
GO:0046843	dorsal appendage formation	0.84557
GO:0007586	digestion	0.84588
GO:0031062	positive regulation of histone methylation	0.84625
GO:1901564	organonitrogen compound metabolic process	0.84696
GO:0034614	cellular response to reactive oxygen species	0.84704
GO:0019915	lipid storage	0.84723
GO:0007370	ventral furrow formation	0.84723
GO:0034502	protein localization to chromosome	0.84787
GO:0006890	retrograde vesicle-mediated transport; Golgi to ER	0.84801
GO:1903050	regulation of proteolysis involved in cellular protein catabolic process	0.84805
GO:0048546	digestive tract morphogenesis	0.84865
GO:0006040	amino sugar metabolic process	0.8491
GO:1901071	glucosamine-containing compound metabolic process	0.8491
GO:0098656	anion transmembrane transport	0.84948
GO:0045786	negative regulation of cell cycle	0.84954
GO:0045477	regulation of nurse cell apoptotic process	0.8496
GO:1904748	regulation of apoptotic process involved in development	0.8496
GO:0031334	positive regulation of protein complex assembly	0.84962
GO:0044839	cell cycle G2/M phase transition	0.84972
GO:0046467	membrane lipid biosynthetic process	0.85002
GO:0006022	aminoglycan metabolic process	0.8506
GO:0042752	regulation of circadian rhythm	0.8507
GO:0032956	regulation of actin cytoskeleton organization	0.85133
GO:0032970	regulation of actin filament-based process	0.85133
GO:0007005	mitochondrion organization	0.85164
GO:0001667	ameboidal-type cell migration	0.85216
GO:0051574	positive regulation of histone H3-K9 methylation	0.85301
GO:0009913	epidermal cell differentiation	0.8533
GO:0023014	signal transduction by protein phosphorylation	0.85336
GO:0000165	MAPK cascade	0.85336
GO:0006378	mRNA polyadenylation	0.85362
GO:0043631	RNA polyadenylation	0.85362
GO:0043405	regulation of MAP kinase activity	0.85371
GO:0007516	hemocyte development	0.85401
GO:0035026	leading edge cell differentiation	0.85401
GO:0045200	establishment of neuroblast polarity	0.85401
GO:0046663	dorsal closure; leading edge cell differentiation	0.85401
GO:0071773	cellular response to BMP stimulus	0.85412
GO:0030509	BMP signaling pathway	0.85412
GO:0007443	Malpighian tubule morphogenesis	0.85441
GO:0061333	renal tubule morphogenesis	0.85441
GO:0007304	chorion-containing eggshell formation	0.8551
GO:0035146	tube fusion	0.85544
GO:0035147	branch fusion; open tracheal system	0.85544
GO:0051383	kinetochore organization	0.85567
GO:0007369	gastrulation	0.85646
GO:0008064	regulation of actin polymerization or depolymerization	0.85647
GO:0030832	regulation of actin filament length	0.85647
GO:0031399	regulation of protein modification process	0.85658
GO:0007093	mitotic cell cycle checkpoint	0.85698
GO:0010389	regulation of G2/M transition of mitotic cell cycle	0.85698
GO:1902749	regulation of cell cycle G2/M phase transition	0.85698
GO:0000086	G2/M transition of mitotic cell cycle	0.85698
GO:0060033	anatomical structure regression	0.857
GO:0006360	transcription from RNA polymerase I promoter	0.8573
GO:0030433	ubiquitin-dependent ERAD pathway	0.8577
GO:0036503	ERAD pathway	0.8577
GO:0032101	regulation of response to external stimulus	0.85786
GO:0006032	chitin catabolic process	0.85825
GO:0046348	amino sugar catabolic process	0.85825
GO:1901072	glucosamine-containing compound catabolic process	0.85825
GO:0042742	defense response to bacterium	0.85828
GO:0007010	cytoskeleton organization	0.85854
GO:0071482	cellular response to light stimulus	0.86021
GO:0006813	potassium ion transport	0.8606
GO:0046483	heterocycle metabolic process	0.86072
GO:0055123	digestive system development	0.86078
GO:0048565	digestive tract development	0.86078
GO:0006721	terpenoid metabolic process	0.86095
GO:0043704	photoreceptor cell fate specification	0.86186
GO:0045464	R8 cell fate specification	0.86186
GO:0048665	neuron fate specification	0.86186
GO:0045859	regulation of protein kinase activity	0.86218
GO:0009584	detection of visible light	0.86224
GO:0007549	dosage compensation	0.86228
GO:0018108	peptidyl-tyrosine phosphorylation	0.86258
GO:0018212	peptidyl-tyrosine modification	0.86258
GO:0006911	phagocytosis; engulfment	0.86313
GO:0010324	membrane invagination	0.86313
GO:0099024	plasma membrane invagination	0.86313
GO:0006575	cellular modified amino acid metabolic process	0.86321
GO:0090287	regulation of cellular response to growth factor stimulus	0.86356
GO:0060438	trachea development	0.86427
GO:0044331	cell-cell adhesion mediated by cadherin	0.86455
GO:1901700	response to oxygen-containing compound	0.86538
GO:1901566	organonitrogen compound biosynthetic process	0.86556
GO:0042753	positive regulation of circadian rhythm	0.86572
GO:0045938	positive regulation of circadian sleep/wake cycle; sleep	0.86572
GO:0038127	ERBB signaling pathway	0.86588
GO:0007173	epidermal growth factor receptor signaling pathway	0.86588
GO:2000756	regulation of peptidyl-lysine acetylation	0.86687
GO:0035065	regulation of histone acetylation	0.86687
GO:1901983	regulation of protein acetylation	0.86687
GO:0009996	negative regulation of cell fate specification	0.8672
GO:0022408	negative regulation of cell-cell adhesion	0.8672
GO:0044275	cellular carbohydrate catabolic process	0.86731
GO:0090130	tissue migration	0.86746
GO:0009116	nucleoside metabolic process	0.86826
GO:0050821	protein stabilization	0.86828
GO:0030706	germarium-derived oocyte differentiation	0.86852
GO:0034660	ncRNA metabolic process	0.8708
GO:1901653	cellular response to peptide	0.87098
GO:0071375	cellular response to peptide hormone stimulus	0.87098
GO:0006814	sodium ion transport	0.87162
GO:0044699	single-organism process	0.87257
GO:0010948	negative regulation of cell cycle process	0.87324
GO:0007517	muscle organ development	0.87352
GO:0051607	defense response to virus	0.8737
GO:0007306	eggshell chorion assembly	0.87414
GO:0035172	hemocyte proliferation	0.87436
GO:0045678	positive regulation of R7 cell differentiation	0.87484
GO:0030422	production of siRNA involved in RNA interference	0.87518
GO:0006117	acetaldehyde metabolic process	0.87653
GO:0044092	negative regulation of molecular function	0.87779
GO:0019080	viral gene expression	0.8781
GO:0031050	dsRNA fragmentation	0.8781
GO:0043255	regulation of carbohydrate biosynthetic process	0.8781
GO:0043331	response to dsRNA	0.8781
GO:0044033	multi-organism metabolic process	0.8781
GO:0070918	production of small RNA involved in gene silencing by RNA	0.8781
GO:0071359	cellular response to dsRNA	0.8781
GO:0003383	apical constriction	0.87907
GO:0007368	determination of left/right symmetry	0.87948
GO:0009799	specification of symmetry	0.87948
GO:0009855	determination of bilateral symmetry	0.87948
GO:0043052	thermotaxis	0.87961
GO:0045930	negative regulation of mitotic cell cycle	0.87989
GO:0045944	positive regulation of transcription from RNA polymerase II promoter	0.88093
GO:0007394	dorsal closure; elongation of leading edge cells	0.88146
GO:0009950	dorsal/ventral axis specification	0.88207
GO:0035329	hippo signaling	0.88233
GO:0042440	pigment metabolic process	0.88292
GO:1901800	positive regulation of proteasomal protein catabolic process	0.8831
GO:0036294	cellular response to decreased oxygen levels	0.8838
GO:0071453	cellular response to oxygen levels	0.8838
GO:0071456	cellular response to hypoxia	0.8838
GO:0005977	glycogen metabolic process	0.88433
GO:0006073	cellular glucan metabolic process	0.88433
GO:0006112	energy reserve metabolic process	0.88433
GO:0044042	glucan metabolic process	0.88433
GO:0044710	single-organism metabolic process	0.88454
GO:0018193	peptidyl-amino acid modification	0.88463
GO:0030859	polarized epithelial cell differentiation	0.88671
GO:0045198	establishment of epithelial cell apical/basal polarity	0.88671
GO:0045862	positive regulation of proteolysis	0.8869
GO:1902589	single-organism organelle organization	0.88728
GO:0007298	border follicle cell migration	0.88758
GO:0048562	embryonic organ morphogenesis	0.88794
GO:0008286	insulin receptor signaling pathway	0.88853
GO:0007098	centrosome cycle	0.88907
GO:0035332	positive regulation of hippo signaling	0.89027
GO:1901698	response to nitrogen compound	0.89039
GO:1900424	regulation of defense response to bacterium	0.89053
GO:0044057	regulation of system process	0.89074
GO:0055086	nucleobase-containing small molecule metabolic process	0.89092
GO:0006469	negative regulation of protein kinase activity	0.89097
GO:0033673	negative regulation of kinase activity	0.89097
GO:0051348	negative regulation of transferase activity	0.89097
GO:0007475	apposition of dorsal and ventral imaginal disc-derived wing surfaces	0.89144
GO:0048534	hematopoietic or lymphoid organ development	0.89155
GO:0002520	immune system development	0.89155
GO:0060361	flight	0.89162
GO:0048747	muscle fiber development	0.89187
GO:0007519	skeletal muscle tissue development	0.89187
GO:1901657	glycosyl compound metabolic process	0.89363
GO:0007162	negative regulation of cell adhesion	0.89399
GO:0031647	regulation of protein stability	0.89477
GO:1901565	organonitrogen compound catabolic process	0.89531
GO:2001252	positive regulation of chromosome organization	0.89531
GO:0006517	protein deglycosylation	0.89538
GO:0006396	RNA processing	0.89595
GO:0044110	growth involved in symbiotic interaction	0.89603
GO:0044116	growth of symbiont involved in interaction with host	0.89603
GO:0044117	growth of symbiont in host	0.89603
GO:0044126	regulation of growth of symbiont in host	0.89603
GO:0044130	negative regulation of growth of symbiont in host	0.89603
GO:0044144	modulation of growth of symbiont involved in interaction with host	0.89603
GO:0044146	negative regulation of growth of symbiont involved in interaction with host	0.89603
GO:0048135	female germ-line cyst formation	0.89685
GO:0030097	hemopoiesis	0.89692
GO:0003333	amino acid transmembrane transport	0.89716
GO:0042221	response to chemical	0.89772
GO:0061647	histone H3-K9 modification	0.89833
GO:0031338	regulation of vesicle fusion	0.89836
GO:0060147	regulation of posttranscriptional gene silencing	0.89856
GO:0044773	mitotic DNA damage checkpoint	0.89872
GO:0044774	mitotic DNA integrity checkpoint	0.89872
GO:0042273	ribosomal large subunit biogenesis	0.89906
GO:0018027	peptidyl-lysine dimethylation	0.89916
GO:0036123	histone H3-K9 dimethylation	0.89916
GO:1900109	regulation of histone H3-K9 dimethylation	0.89916
GO:1900111	positive regulation of histone H3-K9 dimethylation	0.89916
GO:1903362	regulation of cellular protein catabolic process	0.89943
GO:0050974	detection of mechanical stimulus involved in sensory perception	0.89998
GO:0050982	detection of mechanical stimulus	0.89998
GO:0016054	organic acid catabolic process	0.90007
GO:0046395	carboxylic acid catabolic process	0.90007
GO:0003012	muscle system process	0.9006
GO:1901652	response to peptide	0.90063
GO:0043434	response to peptide hormone	0.90063
GO:0034587	piRNA metabolic process	0.90065
GO:0046460	neutral lipid biosynthetic process	0.90072
GO:0046463	acylglycerol biosynthetic process	0.90072
GO:0010506	regulation of autophagy	0.90097
GO:0043486	histone exchange	0.90165
GO:0016925	protein sumoylation	0.90166
GO:0051092	positive regulation of NF-kappaB transcription factor activity	0.90166
GO:0070303	negative regulation of stress-activated protein kinase signaling cascade	0.90184
GO:0032873	negative regulation of stress-activated MAPK cascade	0.90184
GO:0046329	negative regulation of JNK cascade	0.90184
GO:0007439	ectodermal digestive tract development	0.90201
GO:0061326	renal tubule development	0.90267
GO:0072001	renal system development	0.90267
GO:0072002	Malpighian tubule development	0.90267
GO:0001655	urogenital system development	0.90267
GO:0030163	protein catabolic process	0.90313
GO:0034470	ncRNA processing	0.90396
GO:0080134	regulation of response to stress	0.90437
GO:0008347	glial cell migration	0.90448
GO:0070613	regulation of protein processing	0.90452
GO:1903317	regulation of protein maturation	0.90452
GO:0046958	nonassociative learning	0.90643
GO:0046777	protein autophosphorylation	0.90647
GO:0032868	response to insulin	0.90648
GO:0034622	cellular macromolecular complex assembly	0.9066
GO:0007033	vacuole organization	0.90666
GO:0002777	antimicrobial peptide biosynthetic process	0.90686
GO:0002805	regulation of antimicrobial peptide biosynthetic process	0.90686
GO:0015980	energy derivation by oxidation of organic compounds	0.90714
GO:0006536	glutamate metabolic process	0.90748
GO:0051091	positive regulation of sequence-specific DNA binding transcription factor activity	0.90755
GO:0019748	secondary metabolic process	0.90799
GO:0035010	encapsulation of foreign target	0.90803
GO:0016318	ommatidial rotation	0.90803
GO:0042787	protein ubiquitination involved in ubiquitin-dependent protein catabolic process	0.90842
GO:0043254	regulation of protein complex assembly	0.90967
GO:0000075	cell cycle checkpoint	0.90969
GO:0050829	defense response to Gram-negative bacterium	0.91035
GO:0030837	negative regulation of actin filament polymerization	0.91076
GO:0032273	positive regulation of protein polymerization	0.91123
GO:0019432	triglyceride biosynthetic process	0.91128
GO:0080135	regulation of cellular response to stress	0.91135
GO:0006338	chromatin remodeling	0.9117
GO:0045792	negative regulation of cell size	0.91176
GO:1902750	negative regulation of cell cycle G2/M phase transition	0.91176
GO:0031572	G2 DNA damage checkpoint	0.91176
GO:0044818	mitotic G2/M transition checkpoint	0.91176
GO:0010972	negative regulation of G2/M transition of mitotic cell cycle	0.91176
GO:0007095	mitotic G2 DNA damage checkpoint	0.91176
GO:0007303	cytoplasmic transport; nurse cell to oocyte	0.91209
GO:0032869	cellular response to insulin stimulus	0.9123
GO:0007270	neuron-neuron synaptic transmission	0.91247
GO:0051090	regulation of sequence-specific DNA binding transcription factor activity	0.91285
GO:0045333	cellular respiration	0.91308
GO:0007312	oocyte nucleus migration involved in oocyte dorsal/ventral axis specification	0.91331
GO:0051663	oocyte nucleus localization involved in oocyte dorsal/ventral axis specification	0.91331
GO:0030722	establishment of oocyte nucleus localization involved in oocyte dorsal/ventral axis specification	0.91331
GO:0015672	monovalent inorganic cation transport	0.91357
GO:0006760	folic acid-containing compound metabolic process	0.91375
GO:0046653	tetrahydrofolate metabolic process	0.91375
GO:0043297	apical junction assembly	0.91412
GO:0046959	habituation	0.9146
GO:0051297	centrosome organization	0.9152
GO:1902531	regulation of intracellular signal transduction	0.91569
GO:0043632	modification-dependent macromolecule catabolic process	0.9157
GO:1903364	positive regulation of cellular protein catabolic process	0.9158
GO:0060967	negative regulation of gene silencing by RNA	0.91667
GO:0014009	glial cell proliferation	0.91698
GO:0014013	regulation of gliogenesis	0.91698
GO:0060251	regulation of glial cell proliferation	0.91698
GO:0032787	monocarboxylic acid metabolic process	0.91732
GO:0014074	response to purine-containing compound	0.91826
GO:0031000	response to caffeine	0.91826
GO:0035196	production of miRNAs involved in gene silencing by miRNA	0.91826
GO:0046680	response to DDT	0.91826
GO:0007266	Rho protein signal transduction	0.9183
GO:0050678	regulation of epithelial cell proliferation	0.91844
GO:0050680	negative regulation of epithelial cell proliferation	0.91844
GO:0050795	regulation of behavior	0.91887
GO:0045665	negative regulation of neuron differentiation	0.91908
GO:0045981	positive regulation of nucleotide metabolic process	0.92032
GO:1900544	positive regulation of purine nucleotide metabolic process	0.92032
GO:0043409	negative regulation of MAPK cascade	0.92164
GO:0002164	larval development	0.92174
GO:0007175	negative regulation of epidermal growth factor-activated receptor activity	0.92238
GO:0007176	regulation of epidermal growth factor-activated receptor activity	0.92238
GO:0010469	regulation of receptor activity	0.92238
GO:2000272	negative regulation of receptor activity	0.92238
GO:0035330	regulation of hippo signaling	0.92283
GO:0048585	negative regulation of response to stimulus	0.92329
GO:1902532	negative regulation of intracellular signal transduction	0.9235
GO:0008015	blood circulation	0.92367
GO:0060047	heart contraction	0.92367
GO:0006260	DNA replication	0.92441
GO:0035051	cardiocyte differentiation	0.92472
GO:0030241	skeletal muscle myosin thick filament assembly	0.92482
GO:0071688	striated muscle myosin thick filament assembly	0.92482
GO:0045936	negative regulation of phosphate metabolic process	0.92508
GO:0010563	negative regulation of phosphorus metabolic process	0.92508
GO:0014014	negative regulation of gliogenesis	0.92579
GO:0060253	negative regulation of glial cell proliferation	0.92579
GO:0044265	cellular macromolecule catabolic process	0.9262
GO:0031023	microtubule organizing center organization	0.92708
GO:0071310	cellular response to organic substance	0.92708
GO:0051603	proteolysis involved in cellular protein catabolic process	0.9275
GO:0044257	cellular protein catabolic process	0.9275
GO:0002011	morphogenesis of an epithelial sheet	0.92756
GO:0031638	zymogen activation	0.92756
GO:0019941	modification-dependent protein catabolic process	0.92768
GO:0006511	ubiquitin-dependent protein catabolic process	0.92768
GO:0032543	mitochondrial translation	0.92796
GO:0019731	antibacterial humoral response	0.92811
GO:0009047	dosage compensation by hyperactivation of X chromosome	0.9288
GO:0042685	cardioblast cell fate specification	0.92941
GO:0042686	regulation of cardioblast cell fate specification	0.92941
GO:0051890	regulation of cardioblast differentiation	0.92941
GO:0060912	cardiac cell fate specification	0.92941
GO:1905207	regulation of cardiocyte differentiation	0.92941
GO:2000043	regulation of cardiac cell fate specification	0.92941
GO:0070848	response to growth factor	0.92953
GO:0071363	cellular response to growth factor stimulus	0.93069
GO:1905039	carboxylic acid transmembrane transport	0.93108
GO:1903825	organic acid transmembrane transport	0.93108
GO:0016042	lipid catabolic process	0.9314
GO:0071772	response to BMP	0.93176
GO:0043122	regulation of I-kappaB kinase/NF-kappaB signaling	0.93181
GO:1901575	organic substance catabolic process	0.93186
GO:0006936	muscle contraction	0.93188
GO:0043086	negative regulation of catalytic activity	0.93277
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	0.93314
GO:0022900	electron transport chain	0.93363
GO:0045450	bicoid mRNA localization	0.93476
GO:0042067	establishment of ommatidial planar polarity	0.93546
GO:0016332	establishment or maintenance of polarity of embryonic epithelium	0.93591
GO:0001963	synaptic transmission; dopaminergic	0.93671
GO:0032225	regulation of synaptic transmission; dopaminergic	0.93671
GO:0044419	interspecies interaction between organisms	0.93713
GO:0044403	symbiosis; encompassing mutualism through parasitism	0.93713
GO:0031570	DNA integrity checkpoint	0.93718
GO:0000077	DNA damage checkpoint	0.93718
GO:0031667	response to nutrient levels	0.93794
GO:0009991	response to extracellular stimulus	0.93794
GO:0018023	peptidyl-lysine trimethylation	0.9395
GO:0051570	regulation of histone H3-K9 methylation	0.9395
GO:0071478	cellular response to radiation	0.93962
GO:0016569	covalent chromatin modification	0.94011
GO:0016570	histone modification	0.94011
GO:0006139	nucleobase-containing compound metabolic process	0.94054
GO:0045610	regulation of hemocyte differentiation	0.94093
GO:0097435	supramolecular fiber organization	0.94097
GO:0007603	phototransduction; visible light	0.94109
GO:0009123	nucleoside monophosphate metabolic process	0.94116
GO:0007311	maternal specification of dorsal/ventral axis; oocyte; germ-line encoded	0.94147
GO:0002251	organ or tissue specific immune response	0.94167
GO:0002385	mucosal immune response	0.94167
