### Enriched GO terms for convergently expressed genes in leg samples
# GO.ID = GO term ID
# Term = GO term description
# GSEA = Gene set enrichment analysis p-value 
GO.ID	Term	GSEA
GO:0045824	negative regulation of innate immune response	0.7632
GO:0045793	positive regulation of cell size	0.7633
GO:0001894	tissue homeostasis	0.7635
GO:0010506	regulation of autophagy	0.7646
GO:0030029	actin filament-based process	0.7647
GO:0040007	growth	0.7649
GO:0035295	tube development	0.765
GO:0030308	negative regulation of cell growth	0.7651
GO:0009250	glucan biosynthetic process	0.7651
GO:0005978	glycogen biosynthetic process	0.7651
GO:0043436	oxoacid metabolic process	0.7654
GO:0006082	organic acid metabolic process	0.7654
GO:0032787	monocarboxylic acid metabolic process	0.7654
GO:0008156	negative regulation of DNA replication	0.7658
GO:0006469	negative regulation of protein kinase activity	0.7662
GO:0033673	negative regulation of kinase activity	0.7662
GO:0051348	negative regulation of transferase activity	0.7662
GO:1903510	mucopolysaccharide metabolic process	0.7666
GO:1900074	negative regulation of neuromuscular synaptic transmission	0.7672
GO:0050806	positive regulation of synaptic transmission	0.7678
GO:0001737	establishment of imaginal disc-derived wing hair orientation	0.7707
GO:0003007	heart morphogenesis	0.7713
GO:0002520	immune system development	0.7713
GO:0048534	hematopoietic or lymphoid organ development	0.7713
GO:0032535	regulation of cellular component size	0.7716
GO:0097576	vacuole fusion	0.7724
GO:0097352	autophagosome maturation	0.7724
GO:0031175	neuron projection development	0.7735
GO:0051101	regulation of DNA binding	0.7737
GO:0009631	cold acclimation	0.7738
GO:0006096	glycolytic process	0.774
GO:0006757	ATP generation from ADP	0.774
GO:0045887	positive regulation of synaptic growth at neuromuscular junction	0.775
GO:1904398	positive regulation of neuromuscular junction development	0.775
GO:0006342	chromatin silencing	0.7754
GO:0045814	negative regulation of gene expression; epigenetic	0.7754
GO:0090307	mitotic spindle assembly	0.7757
GO:0070920	regulation of production of small RNA involved in gene silencing by RNA	0.7762
GO:0031667	response to nutrient levels	0.7767
GO:0009991	response to extracellular stimulus	0.7767
GO:0031102	neuron projection regeneration	0.7769
GO:0031103	axon regeneration	0.7769
GO:0036335	intestinal stem cell homeostasis	0.7769
GO:0035162	embryonic hemopoiesis	0.7769
GO:0048872	homeostasis of number of cells	0.7769
GO:0072503	cellular divalent inorganic cation homeostasis	0.7785
GO:0006885	regulation of pH	0.7789
GO:0030004	cellular monovalent inorganic cation homeostasis	0.7789
GO:0030641	regulation of cellular pH	0.7789
GO:0055067	monovalent inorganic cation homeostasis	0.7789
GO:0051452	intracellular pH reduction	0.7789
GO:0051453	regulation of intracellular pH	0.7789
GO:0045851	pH reduction	0.7789
GO:0098586	cellular response to virus	0.7789
GO:0090596	sensory organ morphogenesis	0.779
GO:0048592	eye morphogenesis	0.779
GO:0035011	melanotic encapsulation of foreign target	0.7804
GO:0071826	ribonucleoprotein complex subunit organization	0.7805
GO:0050975	sensory perception of touch	0.7805
GO:0046907	intracellular transport	0.7808
GO:0016569	covalent chromatin modification	0.7812
GO:0016570	histone modification	0.7812
GO:0051707	response to other organism	0.7815
GO:0043207	response to external biotic stimulus	0.7815
GO:0009607	response to biotic stimulus	0.7815
GO:0090306	spindle assembly involved in meiosis	0.7818
GO:0071322	cellular response to carbohydrate stimulus	0.7825
GO:0014070	response to organic cyclic compound	0.7826
GO:0017038	protein import	0.7828
GO:0001745	compound eye morphogenesis	0.7832
GO:0071689	muscle thin filament assembly	0.7834
GO:0009615	response to virus	0.784
GO:0060180	female mating behavior	0.7854
GO:0016239	positive regulation of macroautophagy	0.7856
GO:0006360	transcription from RNA polymerase I promoter	0.7868
GO:0051491	positive regulation of filopodium assembly	0.787
GO:0044719	regulation of imaginal disc-derived wing size	0.7879
GO:0060078	regulation of postsynaptic membrane potential	0.7893
GO:0010876	lipid localization	0.7901
GO:0072593	reactive oxygen species metabolic process	0.7918
GO:0007396	suture of dorsal opening	0.7918
GO:0000912	assembly of actomyosin apparatus involved in cytokinesis	0.793
GO:0000915	actomyosin contractile ring assembly	0.793
GO:0044837	actomyosin contractile ring organization	0.793
GO:0010002	cardioblast differentiation	0.7931
GO:1902667	regulation of axon guidance	0.7931
GO:0009416	response to light stimulus	0.7939
GO:0090114	COPII-coated vesicle budding	0.7939
GO:0034504	protein localization to nucleus	0.7944
GO:0035001	dorsal trunk growth; open tracheal system	0.7948
GO:0009124	nucleoside monophosphate biosynthetic process	0.7951
GO:0006935	chemotaxis	0.7952
GO:0055070	copper ion homeostasis	0.7956
GO:1901605	alpha-amino acid metabolic process	0.7959
GO:0016486	peptide hormone processing	0.7962
GO:0031987	locomotion involved in locomotory behavior	0.7964
GO:0032486	Rap protein signal transduction	0.7965
GO:1905809	negative regulation of synapse organization	0.7969
GO:0045886	negative regulation of synaptic growth at neuromuscular junction	0.7969
GO:1904397	negative regulation of neuromuscular junction development	0.7969
GO:0051964	negative regulation of synapse assembly	0.7969
GO:0022409	positive regulation of cell-cell adhesion	0.7969
GO:0046822	regulation of nucleocytoplasmic transport	0.7977
GO:0022404	molting cycle process	0.7987
GO:0031936	negative regulation of chromatin silencing	0.7987
GO:0043388	positive regulation of DNA binding	0.7987
GO:0051099	positive regulation of binding	0.7987
GO:0048562	embryonic organ morphogenesis	0.799
GO:0048566	embryonic digestive tract development	0.799
GO:0001667	ameboidal-type cell migration	0.7993
GO:0006357	regulation of transcription from RNA polymerase II promoter	0.8001
GO:0016330	second mitotic wave involved in compound eye morphogenesis	0.8003
GO:0007450	dorsal/ventral pattern formation; imaginal disc	0.8005
GO:0009142	nucleoside triphosphate biosynthetic process	0.8023
GO:0009201	ribonucleoside triphosphate biosynthetic process	0.8023
GO:0010976	positive regulation of neuron projection development	0.8033
GO:1905477	positive regulation of protein localization to membrane	0.8035
GO:1903078	positive regulation of protein localization to plasma membrane	0.8035
GO:1904377	positive regulation of protein localization to cell periphery	0.8035
GO:0044283	small molecule biosynthetic process	0.8037
GO:0001109	promoter clearance during DNA-templated transcription	0.8046
GO:0001111	promoter clearance from RNA polymerase II promoter	0.8046
GO:0009792	embryo development ending in birth or egg hatching	0.8051
GO:0046503	glycerolipid catabolic process	0.8051
GO:0017004	cytochrome complex assembly	0.8052
GO:0006892	post-Golgi vesicle-mediated transport	0.8057
GO:0090069	regulation of ribosome biogenesis	0.8057
GO:0090070	positive regulation of ribosome biogenesis	0.8057
GO:0050730	regulation of peptidyl-tyrosine phosphorylation	0.8059
GO:0050732	negative regulation of peptidyl-tyrosine phosphorylation	0.8059
GO:0061097	regulation of protein tyrosine kinase activity	0.8059
GO:0061099	negative regulation of protein tyrosine kinase activity	0.8059
GO:0007430	terminal branching; open tracheal system	0.8062
GO:0006635	fatty acid beta-oxidation	0.8065
GO:0035168	larval lymph gland hemocyte differentiation	0.8065
GO:0014706	striated muscle tissue development	0.8076
GO:0006821	chloride transport	0.8085
GO:0007112	male meiosis cytokinesis	0.8092
GO:0070584	mitochondrion morphogenesis	0.8094
GO:0045752	positive regulation of Toll signaling pathway	0.8097
GO:0006727	ommochrome biosynthetic process	0.8097
GO:0008055	ocellus pigment biosynthetic process	0.8097
GO:0046152	ommochrome metabolic process	0.8097
GO:0046158	ocellus pigment metabolic process	0.8097
GO:0033060	ocellus pigmentation	0.8097
GO:1901699	cellular response to nitrogen compound	0.8115
GO:0033627	cell adhesion mediated by integrin	0.8118
GO:0018991	oviposition	0.8123
GO:0032259	methylation	0.8124
GO:0008202	steroid metabolic process	0.8125
GO:0071166	ribonucleoprotein complex localization	0.8126
GO:0007443	Malpighian tubule morphogenesis	0.8127
GO:0061333	renal tubule morphogenesis	0.8127
GO:0055088	lipid homeostasis	0.8136
GO:0045815	positive regulation of gene expression; epigenetic	0.8136
GO:0009593	detection of chemical stimulus	0.8148
GO:0006874	cellular calcium ion homeostasis	0.8149
GO:0006816	calcium ion transport	0.8149
GO:0060968	regulation of gene silencing	0.8152
GO:0055123	digestive system development	0.8156
GO:0048565	digestive tract development	0.8156
GO:0050805	negative regulation of synaptic transmission	0.8165
GO:0009047	dosage compensation by hyperactivation of X chromosome	0.8167
GO:0045676	regulation of R7 cell differentiation	0.8169
GO:0007614	short-term memory	0.8184
GO:0006401	RNA catabolic process	0.8192
GO:0009409	response to cold	0.8194
GO:0010996	response to auditory stimulus	0.8196
GO:0006754	ATP biosynthetic process	0.8206
GO:0045216	cell-cell junction organization	0.8208
GO:0034330	cell junction organization	0.8208
GO:0044744	protein targeting to nucleus	0.8213
GO:0006606	protein import into nucleus	0.8213
GO:1902593	single-organism nuclear import	0.8213
GO:0051170	nuclear import	0.8213
GO:0007155	cell adhesion	0.8216
GO:0022610	biological adhesion	0.8216
GO:0070328	triglyceride homeostasis	0.8225
GO:0055090	acylglycerol homeostasis	0.8225
GO:0042632	cholesterol homeostasis	0.8226
GO:0043628	ncRNA 3'-end processing	0.8226
GO:0001510	RNA methylation	0.8227
GO:0061138	morphogenesis of a branching epithelium	0.8233
GO:0060446	branching involved in open tracheal system development	0.8233
GO:0048754	branching morphogenesis of an epithelial tube	0.8233
GO:0001763	morphogenesis of a branching structure	0.8233
GO:0007018	microtubule-based movement	0.8234
GO:1903036	positive regulation of response to wounding	0.8238
GO:0051017	actin filament bundle assembly	0.8249
GO:1903322	positive regulation of protein modification by small protein conjugation or removal	0.8255
GO:0008088	axo-dendritic transport	0.8274
GO:0007638	mechanosensory behavior	0.8277
GO:0061355	Wnt protein secretion	0.8286
GO:0061356	regulation of Wnt protein secretion	0.8286
GO:0061357	positive regulation of Wnt protein secretion	0.8286
GO:0032273	positive regulation of protein polymerization	0.8291
GO:0006275	regulation of DNA replication	0.8293
GO:0046844	micropyle formation	0.8298
GO:0051705	multi-organism behavior	0.8302
GO:0002118	aggressive behavior	0.8302
GO:1901700	response to oxygen-containing compound	0.8306
GO:0018990	ecdysis; chitin-based cuticle	0.8326
GO:0010033	response to organic substance	0.8339
GO:0007605	sensory perception of sound	0.8343
GO:0030838	positive regulation of actin filament polymerization	0.8344
GO:0006517	protein deglycosylation	0.8345
GO:0043966	histone H3 acetylation	0.8355
GO:0009081	branched-chain amino acid metabolic process	0.8357
GO:0010243	response to organonitrogen compound	0.8359
GO:0034331	cell junction maintenance	0.8368
GO:0045175	basal protein localization	0.8368
GO:0009225	nucleotide-sugar metabolic process	0.8369
GO:0009954	proximal/distal pattern formation	0.8374
GO:0045478	fusome organization	0.8374
GO:0048858	cell projection morphogenesis	0.8374
GO:0048812	neuron projection morphogenesis	0.8374
GO:0046928	regulation of neurotransmitter secretion	0.8374
GO:0051588	regulation of neurotransmitter transport	0.8374
GO:0090130	tissue migration	0.8378
GO:0016185	synaptic vesicle budding from presynaptic endocytic zone membrane	0.8379
GO:0070142	synaptic vesicle budding	0.8379
GO:0030030	cell projection organization	0.8385
GO:0009743	response to carbohydrate	0.8388
GO:0008063	Toll signaling pathway	0.8391
GO:0090002	establishment of protein localization to plasma membrane	0.8393
GO:0008103	oocyte microtubule cytoskeleton polarization	0.8403
GO:0016073	snRNA metabolic process	0.8413
GO:0016180	snRNA processing	0.8413
GO:0034472	snRNA 3'-end processing	0.8413
GO:0000904	cell morphogenesis involved in differentiation	0.8422
GO:1902532	negative regulation of intracellular signal transduction	0.8441
GO:0044764	multi-organism cellular process	0.845
GO:0016032	viral process	0.845
GO:0033500	carbohydrate homeostasis	0.8457
GO:0045498	sex comb development	0.8463
GO:0006405	RNA export from nucleus	0.8466
GO:0071324	cellular response to disaccharide stimulus	0.8466
GO:0071329	cellular response to sucrose stimulus	0.8466
GO:0050906	detection of stimulus involved in sensory perception	0.8467
GO:0010669	epithelial structure maintenance	0.847
GO:0051607	defense response to virus	0.8471
GO:0030866	cortical actin cytoskeleton organization	0.8479
GO:0007517	muscle organ development	0.8486
GO:0030182	neuron differentiation	0.849
GO:0002376	immune system process	0.8494
GO:0007279	pole cell formation	0.8508
GO:0050795	regulation of behavior	0.851
GO:0009303	rRNA transcription	0.8525
GO:0042790	transcription of nuclear large rRNA transcript from RNA polymerase I promoter	0.8525
GO:0098781	ncRNA transcription	0.8525
GO:1901836	regulation of transcription of nuclear large rRNA transcript from RNA polymerase I promoter	0.8525
GO:1901838	positive regulation of transcription of nuclear large rRNA transcript from RNA polymerase I promoter	0.8525
GO:1905475	regulation of protein localization to membrane	0.8529
GO:1903729	regulation of plasma membrane organization	0.8529
GO:1903076	regulation of protein localization to plasma membrane	0.8529
GO:1904375	regulation of protein localization to cell periphery	0.8529
GO:0006487	protein N-linked glycosylation	0.8535
GO:0007252	I-kappaB phosphorylation	0.8542
GO:0048679	regulation of axon regeneration	0.8542
GO:0070570	regulation of neuron projection regeneration	0.8542
GO:0048859	formation of anatomical boundary	0.8551
GO:0030032	lamellipodium assembly	0.8556
GO:0097581	lamellipodium organization	0.8556
GO:0070727	cellular macromolecule localization	0.8565
GO:0050919	negative chemotaxis	0.8565
GO:0010001	glial cell differentiation	0.8569
GO:0050821	protein stabilization	0.8572
GO:0044282	small molecule catabolic process	0.8574
GO:0006760	folic acid-containing compound metabolic process	0.8581
GO:0046653	tetrahydrofolate metabolic process	0.8581
GO:0002121	inter-male aggressive behavior	0.8582
GO:0043407	negative regulation of MAP kinase activity	0.8587
GO:0071901	negative regulation of protein serine/threonine kinase activity	0.8587
GO:0009888	tissue development	0.859
GO:0016241	regulation of macroautophagy	0.86
GO:0016321	female meiosis chromosome segregation	0.8601
GO:0000266	mitochondrial fission	0.8604
GO:0010822	positive regulation of mitochondrion organization	0.8604
GO:0090140	regulation of mitochondrial fission	0.8604
GO:0008078	mesodermal cell migration	0.8612
GO:0044801	single-organism membrane fusion	0.8615
GO:0030031	cell projection assembly	0.8615
GO:0048667	cell morphogenesis involved in neuron differentiation	0.862
GO:0046488	phosphatidylinositol metabolic process	0.8626
GO:0030706	germarium-derived oocyte differentiation	0.8629
GO:0042592	homeostatic process	0.8632
GO:0007184	SMAD protein import into nucleus	0.8633
GO:0001963	synaptic transmission; dopaminergic	0.8637
GO:0032225	regulation of synaptic transmission; dopaminergic	0.8637
GO:0046434	organophosphate catabolic process	0.8637
GO:0032368	regulation of lipid transport	0.865
GO:0042330	taxis	0.8653
GO:0001703	gastrulation with mouth forming first	0.8657
GO:0010004	gastrulation involving germ band extension	0.8657
GO:0016925	protein sumoylation	0.8657
GO:0051092	positive regulation of NF-kappaB transcription factor activity	0.8657
GO:0000280	nuclear division	0.8662
GO:0042445	hormone metabolic process	0.8664
GO:0009314	response to radiation	0.8678
GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules	0.868
GO:0042446	hormone biosynthetic process	0.8682
GO:0007015	actin filament organization	0.8683
GO:0032784	regulation of DNA-templated transcription; elongation	0.8689
GO:0045944	positive regulation of transcription from RNA polymerase II promoter	0.8698
GO:1903429	regulation of cell maturation	0.8701
GO:0030968	endoplasmic reticulum unfolded protein response	0.8703
GO:0030334	regulation of cell migration	0.8704
GO:2000145	regulation of cell motility	0.8704
GO:0046395	carboxylic acid catabolic process	0.8714
GO:0016054	organic acid catabolic process	0.8714
GO:0010648	negative regulation of cell communication	0.8715
GO:0023057	negative regulation of signaling	0.8715
GO:0048568	embryonic organ development	0.8725
GO:1902531	regulation of intracellular signal transduction	0.8726
GO:0048285	organelle fission	0.8727
GO:0016201	synaptic target inhibition	0.8733
GO:0007444	imaginal disc development	0.8736
GO:0051223	regulation of protein transport	0.874
GO:0034637	cellular carbohydrate biosynthetic process	0.8744
GO:0060429	epithelium development	0.8746
GO:0042886	amide transport	0.8749
GO:0032506	cytokinetic process	0.8757
GO:0009725	response to hormone	0.8758
GO:0043704	photoreceptor cell fate specification	0.8761
GO:0045464	R8 cell fate specification	0.8761
GO:0048665	neuron fate specification	0.8761
GO:0009755	hormone-mediated signaling pathway	0.8763
GO:0006497	protein lipidation	0.8774
GO:0042157	lipoprotein metabolic process	0.8774
GO:0042158	lipoprotein biosynthetic process	0.8774
GO:0043279	response to alkaloid	0.8781
GO:0015833	peptide transport	0.8786
GO:0071426	ribonucleoprotein complex export from nucleus	0.879
GO:0009163	nucleoside biosynthetic process	0.8799
GO:0042455	ribonucleoside biosynthetic process	0.8799
GO:0048729	tissue morphogenesis	0.8801
GO:0042219	cellular modified amino acid catabolic process	0.8806
GO:0007277	pole cell development	0.8806
GO:0007040	lysosome organization	0.8808
GO:0080171	lytic vacuole organization	0.8808
GO:0009791	post-embryonic development	0.8808
GO:0090174	organelle membrane fusion	0.8811
GO:0090305	nucleic acid phosphodiester bond hydrolysis	0.8814
GO:0016051	carbohydrate biosynthetic process	0.8818
GO:0016358	dendrite development	0.8818
GO:0031668	cellular response to extracellular stimulus	0.8833
GO:0031669	cellular response to nutrient levels	0.8833
GO:0017157	regulation of exocytosis	0.8834
GO:0016052	carbohydrate catabolic process	0.8844
GO:0009581	detection of external stimulus	0.8847
GO:0009582	detection of abiotic stimulus	0.8847
GO:0097306	cellular response to alcohol	0.8847
GO:0007426	tracheal outgrowth; open tracheal system	0.8848
GO:0030705	cytoskeleton-dependent intracellular transport	0.8866
GO:0007419	ventral cord development	0.8873
GO:0009411	response to UV	0.8874
GO:0044724	single-organism carbohydrate catabolic process	0.8878
GO:0007370	ventral furrow formation	0.8884
GO:0042744	hydrogen peroxide catabolic process	0.8889
GO:0034613	cellular protein localization	0.8896
GO:0035160	maintenance of epithelial integrity; open tracheal system	0.8904
GO:0007482	haltere development	0.8904
GO:0035216	haltere disc development	0.8904
GO:0098609	cell-cell adhesion	0.8908
GO:0000916	actomyosin contractile ring contraction	0.8911
GO:0036213	contractile ring contraction	0.8911
GO:1902580	single-organism cellular localization	0.8916
GO:0048542	lymph gland development	0.8916
GO:0006915	apoptotic process	0.8928
GO:0008037	cell recognition	0.8929
GO:0008038	neuron recognition	0.8929
GO:0071496	cellular response to external stimulus	0.893
GO:0015908	fatty acid transport	0.8943
GO:0043414	macromolecule methylation	0.8946
GO:0007141	male meiosis I	0.895
GO:0042180	cellular ketone metabolic process	0.8959
GO:1901701	cellular response to oxygen-containing compound	0.8962
GO:0032870	cellular response to hormone stimulus	0.8964
GO:0031058	positive regulation of histone modification	0.8967
GO:0034754	cellular hormone metabolic process	0.897
GO:0006664	glycolipid metabolic process	0.8977
GO:0009247	glycolipid biosynthetic process	0.8977
GO:1903509	liposaccharide metabolic process	0.8977
GO:0019433	triglyceride catabolic process	0.8982
GO:0046461	neutral lipid catabolic process	0.8982
GO:0046464	acylglycerol catabolic process	0.8982
GO:0007016	cytoskeletal anchoring at plasma membrane	0.8985
GO:0042981	regulation of apoptotic process	0.8986
GO:0035166	post-embryonic hemopoiesis	0.8989
GO:0035167	larval lymph gland hemopoiesis	0.8989
GO:0002009	morphogenesis of an epithelium	0.8997
GO:0090382	phagosome maturation	0.9
GO:1901698	response to nitrogen compound	0.9004
GO:0042255	ribosome assembly	0.9009
GO:0060581	cell fate commitment involved in pattern specification	0.901
GO:0006814	sodium ion transport	0.9023
GO:0045664	regulation of neuron differentiation	0.9028
GO:0006625	protein targeting to peroxisome	0.9028
GO:0016558	protein import into peroxisome matrix	0.9028
GO:0031497	chromatin assembly	0.9028
GO:0043574	peroxisomal transport	0.9028
GO:0072662	protein localization to peroxisome	0.9028
GO:0072663	establishment of protein localization to peroxisome	0.9028
GO:0035239	tube morphogenesis	0.9033
GO:0006893	Golgi to plasma membrane transport	0.9038
GO:0098876	vesicle-mediated transport to the plasma membrane	0.9038
GO:0043001	Golgi to plasma membrane protein transport	0.9038
GO:0045132	meiotic chromosome segregation	0.9042
GO:0043954	cellular component maintenance	0.9043
GO:0006333	chromatin assembly or disassembly	0.9045
GO:0022604	regulation of cell morphogenesis	0.9049
GO:0030036	actin cytoskeleton organization	0.9052
GO:0006368	transcription elongation from RNA polymerase II promoter	0.9061
GO:0042398	cellular modified amino acid biosynthetic process	0.9061
GO:0022603	regulation of anatomical structure morphogenesis	0.9062
GO:0006289	nucleotide-excision repair	0.9066
GO:0001845	phagolysosome assembly	0.9075
GO:0006928	movement of cell or subcellular component	0.9079
GO:0051606	detection of stimulus	0.908
GO:0050807	regulation of synapse organization	0.9085
GO:0006066	alcohol metabolic process	0.9085
GO:0016049	cell growth	0.9088
GO:0008366	axon ensheathment	0.9089
GO:0007272	ensheathment of neurons	0.9089
GO:0006491	N-glycan processing	0.9093
GO:0030730	sequestering of triglyceride	0.9094
GO:0045935	positive regulation of nucleobase-containing compound metabolic process	0.9099
GO:0043547	positive regulation of GTPase activity	0.9105
GO:1902275	regulation of chromatin organization	0.9106
GO:0010639	negative regulation of organelle organization	0.9108
GO:0090383	phagosome acidification	0.9112
GO:1902582	single-organism intracellular transport	0.9116
GO:0019395	fatty acid oxidation	0.9118
GO:0010632	regulation of epithelial cell migration	0.9128
GO:2000274	regulation of epithelial cell migration; open tracheal system	0.9128
GO:0050764	regulation of phagocytosis	0.913
GO:0016331	morphogenesis of embryonic epithelium	0.915
GO:0034389	lipid particle organization	0.9151
GO:0048678	response to axon injury	0.9151
GO:0000302	response to reactive oxygen species	0.9151
GO:0060491	regulation of cell projection assembly	0.9154
GO:0061025	membrane fusion	0.9156
GO:0040012	regulation of locomotion	0.9156
GO:0009068	aspartate family amino acid catabolic process	0.9157
GO:0007530	sex determination	0.916
GO:0005975	carbohydrate metabolic process	0.916
GO:0002764	immune response-regulating signaling pathway	0.9168
GO:0001775	cell activation	0.9178
GO:0002433	immune response-regulating cell surface receptor signaling pathway involved in phagocytosis	0.9178
GO:0002768	immune response-regulating cell surface receptor signaling pathway	0.9178
GO:0035080	heat shock-mediated polytene chromosome puffing	0.918
GO:0006575	cellular modified amino acid metabolic process	0.9183
GO:0044699	single-organism process	0.9189
GO:0035050	embryonic heart tube development	0.9193
GO:0007317	regulation of pole plasm oskar mRNA localization	0.9195
GO:1904580	regulation of intracellular mRNA localization	0.9195
GO:1902875	regulation of embryonic pattern specification	0.9195
GO:0060281	regulation of oocyte development	0.9195
GO:0008016	regulation of heart contraction	0.9198
GO:1903522	regulation of blood circulation	0.9198
GO:0090150	establishment of protein localization to membrane	0.92
GO:0030097	hemopoiesis	0.9204
GO:0071310	cellular response to organic substance	0.9205
GO:0007561	imaginal disc eversion	0.9205
GO:0046662	regulation of oviposition	0.9206
GO:0030104	water homeostasis	0.9212
GO:0051094	positive regulation of developmental process	0.9214
GO:0002165	instar larval or pupal development	0.9215
GO:0030522	intracellular receptor signaling pathway	0.9221
GO:0035220	wing disc development	0.9223
GO:0006739	NADP metabolic process	0.9225
GO:0051156	glucose 6-phosphate metabolic process	0.9225
GO:0070588	calcium ion transmembrane transport	0.9227
GO:0045924	regulation of female receptivity	0.9227
GO:0001933	negative regulation of protein phosphorylation	0.9233
GO:0042326	negative regulation of phosphorylation	0.9233
GO:0034440	lipid oxidation	0.9241
GO:0051963	regulation of synapse assembly	0.9243
GO:0006895	Golgi to endosome transport	0.9255
GO:0006479	protein methylation	0.9263
GO:0008213	protein alkylation	0.9263
GO:0070201	regulation of establishment of protein localization	0.9264
GO:0007270	neuron-neuron synaptic transmission	0.9266
GO:0016476	regulation of embryonic cell shape	0.927
GO:0007548	sex differentiation	0.9275
GO:1902882	regulation of response to oxidative stress	0.9277
GO:0016337	single organismal cell-cell adhesion	0.9281
GO:0016042	lipid catabolic process	0.9285
GO:0007391	dorsal closure	0.9307
GO:0051270	regulation of cellular component movement	0.9313
GO:0009887	animal organ morphogenesis	0.9321
GO:0007455	eye-antennal disc morphogenesis	0.9323
GO:0035153	epithelial cell type specification; open tracheal system	0.9333
GO:0044237	cellular metabolic process	0.934
GO:0048749	compound eye development	0.934
GO:0046534	positive regulation of photoreceptor cell differentiation	0.9346
GO:0051674	localization of cell	0.9353
GO:0048870	cell motility	0.9353
GO:0032880	regulation of protein localization	0.9354
GO:0044712	single-organism catabolic process	0.9358
GO:0045455	ecdysteroid metabolic process	0.9362
GO:0016477	cell migration	0.9388
GO:0045597	positive regulation of cell differentiation	0.9389
GO:0065007	biological regulation	0.9391
GO:0007417	central nervous system development	0.9398
GO:0031056	regulation of histone modification	0.9416
GO:0007423	sensory organ development	0.9417
GO:0035079	polytene chromosome puffing	0.9418
GO:0001654	eye development	0.9426
GO:0044242	cellular lipid catabolic process	0.9429
GO:0051046	regulation of secretion	0.9434
GO:0034058	endosomal vesicle fusion	0.9438
GO:0048227	plasma membrane to endosome transport	0.9438
GO:0007266	Rho protein signal transduction	0.9444
GO:0048608	reproductive structure development	0.9447
GO:0061458	reproductive system development	0.9447
GO:0070887	cellular response to chemical stimulus	0.945
GO:1903508	positive regulation of nucleic acid-templated transcription	0.9454
GO:0045893	positive regulation of transcription; DNA-templated	0.9454
GO:1902680	positive regulation of RNA biosynthetic process	0.9454
GO:0030536	larval feeding behavior	0.9457
GO:0072329	monocarboxylic acid catabolic process	0.9459
GO:0031935	regulation of chromatin silencing	0.9459
GO:0050961	detection of temperature stimulus involved in sensory perception	0.946
GO:0050965	detection of temperature stimulus involved in sensory perception of pain	0.946
GO:0050951	sensory perception of temperature stimulus	0.946
GO:0016048	detection of temperature stimulus	0.946
GO:0043401	steroid hormone mediated signaling pathway	0.9464
GO:0048545	response to steroid hormone	0.9464
GO:0071383	cellular response to steroid hormone stimulus	0.9464
GO:0048813	dendrite morphogenesis	0.9469
GO:0044087	regulation of cellular component biogenesis	0.947
GO:0001704	formation of primary germ layer	0.9474
GO:0007390	germ-band shortening	0.9474
GO:0051052	regulation of DNA metabolic process	0.948
GO:0060326	cell chemotaxis	0.9488
GO:0006026	aminoglycan catabolic process	0.949
GO:0048569	post-embryonic animal organ development	0.9496
GO:0099111	microtubule-based transport	0.9499
GO:0010970	transport along microtubule	0.9499
GO:0016319	mushroom body development	0.9502
GO:0008052	sensory organ boundary specification	0.9503
GO:0060582	cell fate determination involved in pattern specification	0.9503
GO:0016360	sensory organ precursor cell fate determination	0.9503
GO:0009062	fatty acid catabolic process	0.9504
GO:0007498	mesoderm development	0.9509
GO:0030258	lipid modification	0.951
GO:0009306	protein secretion	0.9513
GO:0046692	sperm competition	0.9516
GO:0044706	multi-multicellular organism process	0.9516
GO:0007320	insemination	0.9516
GO:0048513	animal organ development	0.9522
GO:0034599	cellular response to oxidative stress	0.9526
GO:0007349	cellularization	0.953
GO:0044089	positive regulation of cellular component biogenesis	0.9534
GO:0032446	protein modification by small protein conjugation	0.9547
GO:0048332	mesoderm morphogenesis	0.9547
GO:0009453	energy taxis	0.9551
GO:0042331	phototaxis	0.9551
GO:0050770	regulation of axonogenesis	0.9567
GO:0007428	primary branching; open tracheal system	0.9569
GO:0050803	regulation of synapse structure or activity	0.9573
GO:0007494	midgut development	0.9574
GO:0007440	foregut morphogenesis	0.9582
GO:0006732	coenzyme metabolic process	0.9595
GO:0009415	response to water	0.9596
GO:0007560	imaginal disc morphogenesis	0.9597
GO:0048563	post-embryonic animal organ morphogenesis	0.9597
GO:0035051	cardiocyte differentiation	0.9599
GO:0050920	regulation of chemotaxis	0.9599
GO:0006986	response to unfolded protein	0.9603
GO:0034620	cellular response to unfolded protein	0.9603
GO:0010160	formation of animal organ boundary	0.9607
GO:0007526	larval somatic muscle development	0.961
GO:0042181	ketone biosynthetic process	0.9619
GO:0001707	mesoderm formation	0.9622
GO:0044275	cellular carbohydrate catabolic process	0.9627
GO:0032024	positive regulation of insulin secretion	0.9628
GO:0048645	animal organ formation	0.9636
GO:0046693	sperm storage	0.9639
GO:0045666	positive regulation of neuron differentiation	0.964
GO:0034332	adherens junction organization	0.964
GO:0090141	positive regulation of mitochondrial fission	0.964
GO:0032447	protein urmylation	0.9642
GO:0090087	regulation of peptide transport	0.9647
GO:0048736	appendage development	0.9651
GO:0048737	imaginal disc-derived appendage development	0.9654
GO:0033046	negative regulation of sister chromatid segregation	0.9654
GO:0051985	negative regulation of chromosome segregation	0.9654
GO:0035107	appendage morphogenesis	0.9664
